,log_likelihood,n_states,subject,pid
6,-14478.348596034086,8,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
7,-14335.602336201704,9,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
8,-14319.519413126915,10,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
9,-14295.187707202365,11,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
10,-14212.536658089222,12,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
11,-14180.735545362275,13,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
12,-14260.923105807053,14,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
13,-14201.662067824598,15,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
14,-14193.43351983251,16,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
15,-14126.539011617933,17,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
16,-14153.884969736599,18,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
17,-14145.004750215652,19,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
18,-14143.738886870897,20,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
0,-10399.762511012883,2,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
1,-10056.557745033879,3,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
2,-10056.557745043765,4,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
3,-9942.431929740033,5,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
4,-9936.187059970047,6,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
5,-10000.547767407683,7,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
6,-9771.575921385931,8,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
7,-9828.736737237008,9,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
8,-9831.864295168218,10,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
9,-9839.196313341534,11,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
10,-9786.387806998177,12,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
11,-9748.454679210427,13,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
12,-9718.907692108673,14,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
13,-9711.146571476487,15,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
14,-9696.979868083175,16,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
15,-9726.342375815011,17,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
16,-9678.707237859646,18,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
17,-9680.643766458139,19,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
18,-9643.762165623273,20,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
0,-34632.978129655305,2,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
1,-33600.67175620611,3,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
2,-33363.37448531473,4,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
3,-33206.448006458064,5,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
4,-33132.27147083085,6,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
5,-33048.385567227466,7,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
6,-33089.675339013374,8,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
7,-32892.85915686307,9,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
8,-32924.13410050304,10,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
9,-32995.83675560244,11,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
10,-32929.42639141123,12,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
11,-32863.979937510216,13,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
12,-32835.64667174998,14,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
13,-32866.56453396015,15,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
14,-32863.6290795868,16,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
15,-32750.628752706005,17,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
16,-32791.15321274795,18,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
17,-32821.18892699753,19,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
18,-32717.359766723115,20,ZFM-03330,7a82c06b-0e33-454b-a98f-786a4024c1d0
0,-11748.090149454682,2,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
1,-11748.09014946468,3,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
2,-10894.147881183526,4,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
3,-10739.50201307894,5,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
4,-10327.822332665295,6,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
5,-10268.17228792812,7,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
6,-10256.661938283196,8,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
7,-10339.740371940254,9,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
8,-10268.22215543779,10,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
9,-10240.779788505915,11,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
10,-10214.740823646247,12,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
11,-10241.466831082025,13,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
12,-10211.504327723895,14,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
13,-10211.630257857943,15,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
14,-10221.578481279003,16,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
15,-10187.114963743057,17,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
16,-10194.091814496272,18,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
17,-10214.14128534548,19,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
18,-10181.411822351767,20,ZFM-03330,f07d1d05-72a9-4599-8970-bce441c9d21c
0,-15071.726217068463,2,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
1,-14443.841729232676,3,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
2,-14329.041968196869,4,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
3,-14329.041956309975,5,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
4,-13673.704754160359,6,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
5,-14138.090508254221,7,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
6,-14135.564599174577,8,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
7,-13619.666132780474,9,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
8,-14080.235117031845,10,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
9,-13327.585721211535,11,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
10,-13478.013129865854,12,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
11,-13364.160707792691,13,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
12,-13328.432926956668,14,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
13,-13304.127553363189,15,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
14,-13210.724221751592,16,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
15,-13195.278840553548,17,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
16,-13195.829342427554,18,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
17,-13340.04495836686,19,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
18,-13217.529431440775,20,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
0,-43859.18716014045,2,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
1,-43036.32819920489,3,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
2,-43035.36409933534,4,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
3,-42949.83033274601,5,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
4,-42748.42073257412,6,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
5,-42767.273461887395,7,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
6,-42666.56331267036,8,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
7,-42697.10048584175,9,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
8,-42507.514764188374,10,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
9,-42529.31773123336,11,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
10,-42553.0646715932,12,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
11,-42489.230668162476,13,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
12,-42447.20101882213,14,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
13,-42464.376460664906,15,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
14,-42392.56389528374,16,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
15,-42379.16262764661,17,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
16,-42444.028954862864,18,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
17,-42424.76452951709,19,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
18,-42401.81782967163,20,ZFM-03332,1ab522ae-be8e-49d6-bec3-a2429c2692e0
0,-23272.949092895506,2,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
1,-21721.572243475854,3,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
2,-20851.889699914533,4,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
3,-20665.56363942864,5,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
4,-20504.535912484607,6,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
5,-20236.892074927866,7,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
6,-19986.019456900212,8,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
7,-19930.932971606584,9,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
8,-19844.469840018402,10,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
9,-19852.607018579336,11,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
10,-19700.8433608156,12,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
11,-19737.459208246404,13,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
12,-19443.377858667784,14,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
13,-19534.214336172427,15,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
14,-19566.310301960457,16,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
15,-19443.18664013199,17,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
16,-19331.493921706086,18,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
17,-19341.912746694397,19,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
18,-19186.290793689055,20,ZFM-03332,a0f280a2-90f9-49b7-a597-c97530d1d2df
0,-6536.872561374802,2,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
1,-6437.078133336351,3,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
2,-6396.253232982716,4,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
3,-6376.73190838836,5,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
4,-6376.290920822243,6,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
5,-6335.91795363405,7,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
6,-6340.382017887434,8,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
7,-6349.538905083515,9,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
8,-6336.208970262939,10,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
9,-6332.109391968411,11,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
10,-6332.967306737686,12,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
11,-6323.786941841911,13,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
12,-6347.916811971375,14,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
13,-6332.31928716174,15,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
14,-6336.217251041125,16,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
15,-6343.378446443013,17,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
16,-6306.752687781783,18,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
17,-6327.674158206599,19,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
18,-6323.3727363050275,20,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
0,-11833.335938573151,2,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
1,-11095.173522030507,3,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
2,-10696.144513739682,4,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
3,-10365.920689860923,5,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
4,-10274.481421665529,6,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
5,-10011.428161096097,7,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
6,-9917.788677584364,8,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
7,-9882.113284320447,9,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
8,-9906.895401880722,10,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
9,-9836.280331869015,11,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
10,-9805.747638788675,12,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
11,-9810.749813264643,13,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
12,-9795.341071901661,14,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
13,-9789.191345044102,15,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
14,-9791.141228440838,16,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
15,-9823.245737902931,17,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
16,-9822.986108623913,18,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
17,-9807.539276517044,19,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
18,-9769.484770668314,20,ZFM-03330,455d9684-12b3-4c40-97a3-5a47b9c31589
0,-38415.77096178065,2,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
1,-37292.040348444374,3,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
2,-36751.86171430325,4,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
3,-36752.17504271533,5,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
4,-36752.41240364496,6,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
5,-36353.41849421575,7,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
6,-36270.7308769819,8,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
7,-36207.419469316716,9,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
8,-36286.04008906783,10,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
9,-36263.70478976666,11,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
10,-36130.32661382082,12,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
11,-36094.54273918856,13,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
12,-36052.80235583137,14,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
13,-36117.6207944179,15,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
14,-36066.44861485059,16,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
15,-35993.235598413325,17,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
16,-35955.72533157915,18,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
17,-36058.25053581089,19,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
18,-35981.31015860179,20,ZFM-03330,c6a3def0-9bce-4ef9-a57d-0dc2d4ae3d65
0,-29435.734810395028,2,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
1,-28409.645904202596,3,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
2,-28050.18368118366,4,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
3,-27733.910275455197,5,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
4,-27585.865123485837,6,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
5,-27369.30573913336,7,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
6,-27257.82068740038,8,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
7,-27236.52476869683,9,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
8,-27175.189814975212,10,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
9,-27195.773188794952,11,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
10,-27169.6885444581,12,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
11,-27102.167906091163,13,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
12,-27040.410696195842,14,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
13,-27052.897268352113,15,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
14,-26994.503702991322,16,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
15,-27070.325618609273,17,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
16,-26943.935738186403,18,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
17,-26911.76379082117,19,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
18,-26984.451939155806,20,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
0,-37535.76923167528,2,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
1,-36257.268876055874,3,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
2,-35702.36042952036,4,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
3,-35445.17315254957,5,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
4,-35301.00945023283,6,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
5,-35227.000551152865,7,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
6,-34854.640462107425,8,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
7,-34899.977883495216,9,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
8,-34723.263881323364,10,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
9,-34762.85293525802,11,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
10,-34732.4375705654,12,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
11,-34480.64611511274,13,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
12,-34376.30389679818,14,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
13,-34397.59374641701,15,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
14,-34400.67540252079,16,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
15,-34301.724118991086,17,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
16,-34269.93206374434,18,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
17,-34269.544326599214,19,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
18,-34219.49756207571,20,ZFM-03332,0e236047-e8ca-49b8-a18e-d0f6ff3ee592
0,-69911.82531367606,2,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
1,-67803.10253728626,3,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
2,-66989.71187266648,4,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
3,-66384.36139184481,5,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
4,-66029.82553096538,6,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
5,-66332.11807343701,7,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
6,-65766.6380238505,8,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
7,-65437.774099448834,9,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
8,-65235.9056048232,10,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
9,-65237.641407142895,11,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
10,-65205.53945459187,12,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
11,-65003.12077276381,13,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
12,-64930.22638870305,14,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
13,-64765.48408345295,15,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
14,-64769.440609097524,16,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
15,-64813.346764506925,17,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
16,-64688.22852850215,18,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
17,-64691.09271235153,19,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
18,-64662.63485635113,20,ZFM-03330,32be7608-6d32-4c8e-af5e-beb298ba8c73
0,-78798.59486110574,2,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
1,-77101.7446652475,3,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
2,-76341.82000035275,4,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
3,-75470.65202660926,5,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
4,-75115.87088183842,6,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
5,-74804.32257094487,7,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
6,-74572.08968532273,8,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
7,-74626.30638464866,9,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
8,-74343.87631906528,10,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
9,-74400.17256538261,11,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
10,-74040.04512519203,12,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
11,-74211.2007673351,13,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
12,-73977.08174168668,14,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
13,-73919.82745587756,15,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
14,-73814.42138911558,16,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
15,-73840.68723824783,17,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
16,-73943.92870977976,18,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
17,-73802.492517325,19,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
18,-73780.31038047922,20,ZFM-03332,d8610288-4482-4fb9-bcca-26db1b02f189
0,-14368.394273642572,2,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
1,-13149.501982018737,3,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
2,-12807.226744489137,4,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
3,-12420.704396932888,5,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
4,-12316.766201911052,6,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
5,-11990.957089080948,7,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
6,-12001.161147277564,8,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
7,-11781.645339855448,9,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
8,-11677.496244350106,10,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
9,-11803.98328990765,11,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
10,-11690.268039372348,12,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
11,-11725.38364851642,13,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
12,-11682.512619172157,14,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
13,-11613.598537474933,15,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
14,-11702.647849528958,16,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
15,-11590.777225331596,17,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
16,-11714.783703181984,18,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
17,-11574.550574403102,19,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
18,-11627.666743714995,20,ZFM-02601,dd5af9d9-16b1-477a-885d-713dc5066b8c
0,-5927.312259279845,2,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
1,-5689.498581437033,3,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
2,-5530.908063809611,4,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
3,-5465.515699993782,5,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
4,-5414.735871159232,6,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
5,-5353.934633271957,7,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
6,-5296.726161149783,8,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
7,-5265.805153334688,9,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
8,-5241.045031836415,10,ZFM-02601,24dccee6-db86-405d-b7ed-99bd28fe2cfd
