,log_likelihood,n_states,region,subject,pid
13,-5279.981191018709,15,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-5247.368963049845,16,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-5256.703710031472,17,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-5310.986963553447,18,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-5288.2945014946345,19,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-5280.317847489739,20,Midbrain,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-2263.827791525511,2,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
1,-2260.0345237367155,3,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
2,-2228.138929917315,4,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
3,-2216.0621714166673,5,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
4,-2214.3259951534146,6,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
5,-2205.085298284983,7,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
6,-2211.3407957563136,8,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
7,-2209.2760410474125,9,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
8,-2207.6338510358833,10,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
9,-2215.068725186858,11,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
10,-2206.5469425693577,12,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
11,-2208.8301375268743,13,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
12,-2213.1784104487974,14,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
13,-2221.2487465863915,15,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
14,-2216.843214379085,16,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
15,-2209.0967500665943,17,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
16,-2226.856361629037,18,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
17,-2217.2552886755448,19,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
18,-2218.142787982705,20,Thalamus,ZFM-04080,c941ee0a-5552-4a96-9464-f57c95c7837c
0,-6253.054648486056,2,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-6175.621430315316,3,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-6159.195031914073,4,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-6149.960238600686,5,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-6115.735955059117,6,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-6101.7818636248085,7,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-6107.153128339873,8,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-6113.110135746782,9,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-6095.721361263312,10,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-6102.713155429425,11,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-6104.667475346194,12,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-6133.131139590495,13,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-6090.586052148996,14,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-6092.558084225629,15,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-6049.681947695275,16,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-6130.379200183254,17,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-6138.498645879821,18,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-6132.814833463788,19,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-6145.538639788791,20,Sensory,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-3949.1544992207855,2,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
1,-3913.3855925519174,3,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
2,-3902.3779379049847,4,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
3,-3802.111926398888,5,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
4,-3793.894240953054,6,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
5,-3780.1226138697257,7,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
6,-3741.85855598464,8,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
7,-3772.1175635183727,9,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
8,-3750.9491511294855,10,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
9,-3734.6183092060833,11,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
10,-3725.4293532321894,12,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
11,-3696.1035970738853,13,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
12,-3726.6000656769897,14,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
13,-3708.564916371428,15,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
14,-3715.2556480210965,16,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
15,-3717.631979551028,17,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
16,-3714.643802157906,18,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
17,-3717.1232449154277,19,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
18,-3654.494134975541,20,Striatum,ZFM-04122,fd4d4d6b-f2e3-464d-8604-084265d32b76
0,-2695.805514059328,2,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
1,-2641.4507992074787,3,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
2,-2631.3453985922765,4,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
3,-2634.4604054866786,5,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
4,-2596.577343484495,6,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
5,-2629.7751298613166,7,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
6,-2610.2772352225884,8,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
7,-2585.732115038571,9,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
8,-2584.6234512388683,10,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
9,-2641.1661958036852,11,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
10,-2595.413009548346,12,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
11,-2581.4667757366587,13,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
12,-2570.071475315931,14,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
13,-2576.540885802612,15,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
14,-2574.2452322393156,16,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
15,-2594.0854007207936,17,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
16,-2579.095414028954,18,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
17,-2596.690466735934,19,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
18,-2582.394065190272,20,Midbrain,ZFM-04122,09249aa4-006c-4aa9-b86a-215da86e1778
0,-5058.792766288031,2,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
1,-4991.932745159461,3,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
2,-4942.090959730079,4,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
3,-4878.2886343426635,5,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
4,-4861.550438663093,6,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
5,-4830.614605575074,7,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
6,-4804.064833020235,8,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
7,-4810.489903811476,9,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
8,-4790.535085241368,10,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
9,-4767.758668821682,11,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
10,-4786.452394836866,12,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
11,-4829.815927762974,13,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
12,-4840.469962622651,14,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
13,-4821.147615259828,15,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
14,-4803.316658391906,16,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
15,-4827.112575086538,17,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
16,-4750.859628647097,18,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
17,-4830.704148237365,19,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
18,-4838.374971907886,20,Amygdala,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
0,-841.8793302902664,2,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
1,-837.292450463196,3,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
2,-816.7340674824926,4,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
3,-822.3630737300432,5,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
4,-816.4451492004931,6,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
5,-834.0848758269001,7,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
6,-827.2280393689305,8,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
7,-820.4533483863346,9,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
8,-827.8732939025198,10,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
9,-840.1796695638309,11,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
10,-826.4969521836664,12,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
11,-820.240048110378,13,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
12,-834.8545186114727,14,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
13,-822.9205119325586,15,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
14,-825.1299568729171,16,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
15,-854.1379488339596,17,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
16,-823.9595157756066,18,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
17,-839.3687075520451,19,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
18,-822.4326850718996,20,Hippocampus,ZFM-04122,fb97e357-0c74-43a4-9556-1f18d6d63f9d
0,-8786.415800365423,2,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
1,-8640.667234744367,3,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
2,-8567.88442468982,4,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
3,-8533.075416960184,5,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
4,-8441.429680954941,6,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
5,-8462.43096489982,7,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
6,-8429.11157991315,8,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
7,-8413.15352795095,9,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
8,-8403.282404342372,10,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
9,-8415.667936167198,11,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
10,-8413.540498223994,12,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
11,-8361.629510095923,13,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
12,-8398.04590856682,14,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
13,-8320.772367475782,15,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
14,-8414.311361613032,16,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
15,-8331.736773145276,17,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
16,-8393.651900571549,18,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
17,-8372.473369378264,19,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
18,-8360.24549581286,20,Frontal,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
0,-4232.184695401933,2,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
1,-4136.104909120882,3,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
2,-4059.2759387047345,4,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
3,-3981.7351867656953,5,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
4,-3931.581923994092,6,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
5,-3914.338915424736,7,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
6,-3871.2835034041796,8,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
7,-3872.14893846352,9,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
8,-3866.657158568787,10,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
9,-3862.4082919787106,11,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
10,-3851.507775622134,12,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
11,-3851.488219181777,13,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
12,-3846.221652602811,14,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
13,-3862.5882531559296,15,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
14,-3846.7170042235134,16,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
15,-3858.9319835969454,17,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
16,-3846.565114872956,18,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
17,-3836.190391448171,19,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
18,-3835.601501429657,20,Sensory,ZFM-03324,15589ad2-9972-445e-bf76-faffbffa56d8
0,-27504.870232328933,2,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
1,-26958.666087658305,3,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
2,-26899.42900664317,4,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
3,-26621.929045632078,5,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
4,-26612.191137619826,6,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
5,-26615.124984772174,7,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
6,-26587.97639321893,8,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
7,-26633.48276668258,9,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
8,-26641.973831466814,10,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
9,-26558.013614668725,11,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
10,-26509.708231761593,12,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
11,-26586.22795426273,13,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
12,-26665.510526648817,14,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
13,-26730.652699039074,15,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
14,-26778.608796110446,16,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
15,-26808.832628591845,17,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
16,-26795.03282129456,18,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
17,-27106.252713746027,19,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
18,-26659.918237319114,20,Midbrain,ZFM-03324,b9dd6c90-7984-4bb1-a095-6f5407e75a70
0,-32994.681041067495,2,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
1,-31637.07529749584,3,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
2,-31260.189292700623,4,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
3,-30862.616940453634,5,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
4,-30640.838557988438,6,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
5,-30578.527777032577,7,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
6,-30437.978887511585,8,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
7,-30610.47289474756,9,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
8,-30581.321162832224,10,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
9,-30400.58553468867,11,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
10,-30493.59836126097,12,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
11,-30909.185961339077,13,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
12,-31082.32593204963,14,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
13,-30919.92158231459,15,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
14,-30996.679583425856,16,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
15,-30959.78084686333,17,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
16,-30646.319649691708,18,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
17,-30580.740191142875,19,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
18,-31239.804359245783,20,Frontal,ZFM-03324,2040786c-773d-46e4-88dc-eb61beab2ef9
0,-1975.0598411446226,2,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-1946.8413531598726,3,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-1957.6724982535497,4,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-1913.9643331074926,5,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-1918.4694335134777,6,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-1904.57793956574,7,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-1899.4755599367209,8,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-1903.1357216266547,9,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-1896.4172084377985,10,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-1898.9443039254822,11,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-1914.5485030504474,12,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-1897.6821992253801,13,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-1908.1261810148162,14,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-1912.2396466170567,15,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-1900.7439738113876,16,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
15,-1897.6324372560043,17,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-1900.3419430315205,18,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-1895.004236651653,19,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-1909.6905385016548,20,Hippocampus,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-4534.851734016632,2,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-4484.860347430068,3,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-4422.1535691307645,4,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-4393.264041342515,5,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-4380.94806816921,6,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-4367.25531357368,7,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-4366.778621243079,8,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-4358.997251827563,9,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-4343.811213411578,10,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-4348.258757476486,11,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-4352.175025079331,12,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-4336.221980647033,13,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-4346.474244798302,14,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-4311.671236581483,15,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-4340.329962044174,16,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
15,-4346.299049222704,17,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-4340.219070794594,18,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-4334.691634232089,19,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-4333.632921580633,20,Sensory,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-3148.729052266303,2,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
1,-3001.161607044926,3,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
2,-2988.1807876801486,4,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
3,-2964.309535472871,5,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
4,-2957.0137640982257,6,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
5,-2921.384872531406,7,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
6,-2879.9207491453944,8,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
7,-2858.3950116235796,9,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
8,-2873.9881542892185,10,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
9,-2913.393230834741,11,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
10,-2853.229682879467,12,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
11,-2850.503890810222,13,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
12,-2855.7199530773723,14,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
13,-2836.3539857128294,15,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
14,-2839.2255048635907,16,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
15,-2834.7841138387184,17,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
16,-2851.5624699984605,18,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
17,-2832.702944022043,19,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
18,-2818.5324033914585,20,Striatum,ZFM-03324,7fa93f93-4c54-48bf-a4b2-4ef35134c5a3
0,-8459.728282569067,2,Sensory,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
1,-8420.889990849082,3,Sensory,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
2,-8349.61179532051,4,Sensory,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
3,-8307.775127435416,5,Sensory,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
4,-8231.87962408207,6,Sensory,ZFM-03323,a693580e-8dea-4b31-a9e4-5266b1d22855
