,p_state,state,time,subject,pid,region
23,0.1403712920934388,4,1.350000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
24,0.14351073256742874,4,1.450000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
25,0.15784035490317183,4,1.5500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
26,0.1666304585290137,4,1.6500000000000032,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
27,0.16357430206243978,4,1.7500000000000033,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
28,0.1550639040169905,4,1.8500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
29,0.14600788869394676,4,1.9500000000000035,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
30,0.14000267661249233,4,2.0500000000000034,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
31,0.1340780719259616,4,2.150000000000003,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
32,0.1259192514615461,4,2.2500000000000036,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
33,0.11990868615510708,4,2.350000000000004,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
34,0.11290961214514689,4,2.4500000000000037,ZFM-04811,0bdd7931-661f-452a-903f-6467a0661499,Midbrain
